SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,803 9th St,Bentonville,AR,72712,499000,4,1.5,Cahill Add Bentonville,1536,8712,1998,38,325,,Active,,,https://www.redfin.com/AR/Bentonville/803-NW-9th-St-72712/home/114604929,NWARMLS,1241622,N,Y,36.3812615,-94.218539
MLS Listing,,Single Family Residential,1030 Boardwalk Ave,Centerton,AR,72719,229900,2,2.0,FEATHERSTON VILLAGE PH 1-CENTERTON,1097,2613,2023,39,210,75,Active,,,https://www.redfin.com/AR/Centerton/1030-Boardwalk-Ave-72719/home/181971916,NWARMLS,1243050,N,Y,36.350797,-94.268845
MLS Listing,,Single Family Residential,7304 SW Chestnut Hill Rd,Bentonville,AR,72713,278900,4,2.0,Providence Village Ph3,1652,6534,2023,39,169,,Active,,,https://www.redfin.com/AR/Bentonville/7304-SW-Chestnut-Hill-Rd-72712/home/184991645,NWARMLS,1242989,N,Y,36.3082486,-94.2599796
MLS Listing,,Single Family Residential,211 SE 14th St,Bentonville,AR,72712,1100000,1,1.0,Banks Add Bentonville,4050,27878,,40,272,,Active,,,https://www.redfin.com/AR/Bentonville/211-SE-14th-St-72712/home/184983609,NWARMLS,1242566,N,Y,36.3571733,-94.2064289
MLS Listing,,Single Family Residential,405 W Central Ave,Bentonville,AR,72712,4000000,5,4.0,Bentonville Orig Bentonville,3590,12196,2018,41,1114,,Active,,,https://www.redfin.com/AR/Bentonville/405-W-Central-Ave-72712/home/114907092,NWARMLS,1242784,N,Y,36.3721128,-94.2132941
MLS Listing,,Single Family Residential,1030 Riverside Dr,Centerton,AR,72713,333960,3,2.0,Hilldale Sub Centerton,1815,8276,2023,41,184,8,Active,,,https://www.redfin.com/AR/Bentonville/1030-Riverside-Dr-72713/home/176839851,NWARMLS,1242788,N,Y,36.34317,-94.288945
MLS Listing,,Single Family Residential,986 N Main St,Bentonville,AR,72712,1385000,4,3.5,W A Burks Add Bentonville,3131,7405,2020,41,442,,Active,,,https://www.redfin.com/AR/Bentonville/986-N-Main-St-72712/home/176830498,NWARMLS,1242757,N,Y,36.3838151,-94.2083701
MLS Listing,,Townhouse,642 SW B St,Bentonville,AR,72712,850000,2,2.5,Dunn & Davis Add Bentonville,1789,2178,2018,42,475,,Active,,,https://www.redfin.com/AR/Bentonville/642-SW-B-St-72712/home/143771432,NWARMLS,1242603,N,Y,36.365161,-94.2118166
MLS Listing,,Single Family Residential,312 NW 7th St,Bentonville,AR,72712,900000,2,1.0,Demings 2nd Add,816,7405,,42,1103,,Active,,,https://www.redfin.com/AR/Bentonville/312-NW-7th-St-72712/home/116355372,NWARMLS,1242725,N,Y,36.3798404,-94.212226
MLS Listing,,Single Family Residential,1051 Bootleg Rd,Bentonville,AR,72713,406500,3,2.5,Annika Estates Ph 1 Centerton,2052,10454,2023,43,198,17,Active,,,https://www.redfin.com/AR/Bentonville/1051-Bootleg-Rd-72713/home/181971264,NWARMLS,1242579,N,Y,36.341994,-94.297638
MLS Listing,,Single Family Residential,1808 SW D St,Bentonville,AR,72712,499900,3,2.0,Hendrix Sub Bentonville,1431,10018,,43,349,,Active,,,https://www.redfin.com/AR/Bentonville/1808-SW-D-St-72712/home/114732277,NWARMLS,1242611,N,Y,36.3510609,-94.2150187
MLS Listing,,Single Family Residential,5205 SW Stanford Ct,Bentonville,AR,72713,439000,3,2.0,Preston Park Phase 2,1801,6969,2023,45,244,142,Active,,,https://www.redfin.com/AR/Bentonville/5205-SW-Stanford-Ct-72713/home/177182660,NWARMLS,1203314,N,Y,36.322335,-94.238794
MLS Listing,,Single Family Residential,11740 Amber Cir,Bentonville,AR,72712,595000,3,2.0,Oakhills Sub Rurban,2080,170755,1989,46,286,,Active,,,https://www.redfin.com/AR/Bentonville/11740-Amber-Cir-72712/home/115425255,NWARMLS,1242439,N,Y,36.3963718,-94.2521424
MLS Listing,,Single Family Residential,4307 SW Pawhuska St,Bentonville,AR,72713,353739,3,2.0,OSAGE HILLS SUB PH 1-BENTONVILLE,1933,6098,2023,46,183,,Active,,,https://www.redfin.com/AR/Bentonville/4307-SW-Pawhuska-St-72713/home/181979587,NWARMLS,1242205,N,Y,36.330996,-94.281391
MLS Listing,,Single Family Residential,4400 SW Pawhuska St,Bentonville,AR,72713,398391,3,2.5,OSAGE HILLS SUB PH 1-BENTONVILLE,2177,6969,2022,46,183,,Active,,,https://www.redfin.com/AR/Bentonville/4400-SW-Pawhuska-St-72713/home/181979569,NWARMLS,1241766,N,Y,36.330533,-94.281914
MLS Listing,,Single Family Residential,4400 SW Adams Rd,Bentonville,AR,72713,340160,3,2.0,OSAGE HILLS SUB PH 1-BENTONVILLE,1880,6098,2023,46,181,,Active,,,https://www.redfin.com/AR/Bentonville/4400-SW-Adams-Rd-72713/home/181979593,NWARMLS,1242198,N,Y,36.330661,-94.281057
MLS Listing,,Single Family Residential,4309 SW Pawhuska St,Bentonville,AR,72713,367640,3,2.5,OSAGE HILLS SUB PH 1-BENTONVILLE,2020,6969,2023,46,182,,Active,,,https://www.redfin.com/AR/Bentonville/4309-SW-Pawhuska-St-72713/home/181979588,NWARMLS,1241764,N,Y,36.330831,-94.281394
MLS Listing,,Single Family Residential,4403 SW Pawhuska St,Bentonville,AR,72713,340160,3,2.0,OSAGE HILLS SUB PH 1-BENTONVILLE,1880,6098,2023,46,181,,Active,,,https://www.redfin.com/AR/Bentonville/4403-SW-Pawhuska-St-72713/home/180942601,NWARMLS,1241780,N,Y,36.330337,-94.281405
MLS Listing,,Single Family Residential,4404 SW Adams Rd,Bentonville,AR,72713,350714,3,2.0,OSAGE HILLS SUB PH 1-BENTONVILLE,1927,6969,2022,47,182,,Active,,,https://www.redfin.com/AR/Bentonville/4404-SW-Adams-Rd-72713/home/181931255,NWARMLS,1241775,N,Y,36.330332,-94.281065
MLS Listing,,Single Family Residential,4311 SW Pawhuska St,Bentonville,AR,72713,350714,3,2.0,OSAGE HILLS SUB PH 1-BENTONVILLE,1927,6969,2022,47,182,,Active,,,https://www.redfin.com/AR/Bentonville/4311-Sw-Pawhuska-St-72713/home/181979589,NWARMLS,1241763,N,Y,36.330666,-94.281398
MLS Listing,,Single Family Residential,4306 SW Adams Rd,Bentonville,AR,72713,378993,3,2.5,OSAGE HILLS SUB PH 1-BENTONVILLE,2071,6098,2023,47,183,,Active,,,https://www.redfin.com/AR/Bentonville/4306-SW-Adams-Rd-72713/home/181979597,NWARMLS,1242199,N,Y,36.331156,-94.281045
MLS Listing,,Single Family Residential,4305 SW Pawhuska St,Bentonville,AR,72713,378993,3,2.5,OSAGE HILLS SUB PH 1-BENTONVILLE,2071,6098,2023,47,183,,Active,,,https://www.redfin.com/AR/Bentonville/4305-SW-Pawhuska-St-72713/home/181979586,NWARMLS,1242202,N,Y,36.331161,-94.281387
MLS Listing,,Single Family Residential,4401 SW Pawhuska St,Bentonville,AR,72713,331596,3,2.5,OSAGE HILLS SUB PH 1-BENTONVILLE,1812,6969,2022,47,183,,Active,,,https://www.redfin.com/AR/Bentonville/4401-SW-Pawhuska-St-72713/home/181098487,NWARMLS,1241777,N,Y,36.330501,-94.281402
MLS Listing,,Single Family Residential,4306 SW Pawhuska St,Bentonville,AR,72713,389241,3,2.5,OSAGE HILLS SUB PH 1-BENTONVILLE,2127,6969,2022,47,183,,Active,,,https://www.redfin.com/AR/Bentonville/4306-SW-Pawhuska-St-72713/home/181979572,NWARMLS,1241768,N,Y,36.331044,-94.281902
MLS Listing,,Single Family Residential,4310 SW Pawhuska St,Bentonville,AR,72713,389241,3,2.5,OSAGE HILLS SUB PH 1-BENTONVILLE,2127,6969,2022,47,183,,Active,,,https://www.redfin.com/AR/Bentonville/4310-SW-Pawhuska-St-72713/home/181979570,NWARMLS,1241769,N,Y,36.330703,-94.28191
MLS Listing,,Single Family Residential,4402 SW Pawhuska St,Bentonville,AR,72713,389241,3,2.5,OSAGE HILLS SUB PH 1-BENTONVILLE,2127,6969,2022,47,183,,Active,,,https://www.redfin.com/AR/Bentonville/4402-SW-Pawhuska-St-72713/home/181979568,NWARMLS,1241771,N,Y,36.330363,-94.281917
MLS Listing,,Single Family Residential,4308 SW Pawhuska St,Bentonville,AR,72713,398391,3,2.5,OSAGE HILLS SUB PH 1-BENTONVILLE,2177,6969,2022,47,183,,Active,,,https://www.redfin.com/AR/Bentonville/4308-Sw-Pawhuska-St-72713/home/181979571,NWARMLS,1241765,N,Y,36.330874,-94.281906
MLS Listing,,Single Family Residential,4404 SW Pawhuska St,Bentonville,AR,72713,398391,3,2.5,OSAGE HILLS SUB PH 1-BENTONVILLE,2177,6969,2022,47,183,,Active,,,https://www.redfin.com/AR/Bentonville/4404-SW-Pawhuska-St-72713/home/181979567,NWARMLS,1241770,N,Y,36.330193,-94.281921
MLS Listing,,Single Family Residential,4402 SW Adams Rd,Bentonville,AR,72713,331596,3,2.5,OSAGE HILLS SUB PH 1-BENTONVILLE,1812,6969,2022,47,183,,Active,,,https://www.redfin.com/AR/Bentonville/4402-SW-Adams-Rd-72713/home/181979592,NWARMLS,1241761,N,Y,36.3304959,-94.2810609
MLS Listing,,Single Family Residential,1038 N Main St,Bentonville,AR,72712,999000,4,3.5,W A Burks Add Bentonville,2136,6098,2020,48,468,,Active,,,https://www.redfin.com/AR/Bentonville/1038-N-Main-St-72712/home/168124532,NWARMLS,1242310,N,Y,36.3852229,-94.2083042
